year,month,type,law,vehicle_type,method,count
105,1,拒載短程繞道行駛,38條第2項,機車,攔停,0
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,逕舉,0
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,攔停,1
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),逕舉,0
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),攔停,0
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,逕舉,0
105,1,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,攔停,4
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,逕舉,0
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,攔停,0
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),逕舉,0
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),攔停,0
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,逕舉,0
105,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,攔停,0
105,1,其他汽機車違規未列之條款,12條至62條,汽車,逕舉,59
105,1,其他汽機車違規未列之條款,12條至62條,汽車,攔停,117
105,1,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),逕舉,0
105,1,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),攔停,0
105,1,其他汽機車違規未列之條款,12條至62條,機車,逕舉,5
105,1,其他汽機車違規未列之條款,12條至62條,機車,攔停,2
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,逕舉,1324
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,攔停,265
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),逕舉,6
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),攔停,0
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,逕舉,200
105,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,攔停,2
105,1,併排停車,56條第2項,汽車,逕舉,489
105,1,併排停車,56條第2項,汽車,攔停,31
105,1,併排停車,56條第2項,重型機車(250CC以上),逕舉,1
105,1,併排停車,56條第2項,重型機車(250CC以上),攔停,0
105,1,併排停車,56條第2項,機車,逕舉,11
105,1,併排停車,56條第2項,機車,攔停,0
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,逕舉,0
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,攔停,392
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),逕舉,0
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),攔停,0
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,逕舉,0
105,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,攔停,0
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,逕舉,0
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,攔停,41
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),逕舉,0
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),攔停,3
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,逕舉,0
105,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,攔停,1
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,逕舉,0
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,攔停,2
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),逕舉,0
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),攔停,0
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,逕舉,0
105,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,攔停,4
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,逕舉,0
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,攔停,0
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),逕舉,0
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),攔停,0
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,逕舉,0
105,1,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,攔停,0
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,逕舉,1
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,攔停,2
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),逕舉,0
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),攔停,0
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,逕舉,7
105,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,攔停,3
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,逕舉,3
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,攔停,0
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),逕舉,0
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),攔停,0
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,逕舉,0
105,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,攔停,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,逕舉,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,攔停,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),逕舉,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),攔停,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,逕舉,0
105,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,攔停,0
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,逕舉,2
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,攔停,0
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),逕舉,0
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),攔停,0
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,機車,逕舉,0
105,1,行經行人穿越道不暫停讓行人先行,44條第2項,機車,攔停,0
105,1,行車速度超速60公里以下,40條,汽車,逕舉,14892
105,1,行車速度超速60公里以下,40條,汽車,攔停,0
105,1,行車速度超速60公里以下,40條,重型機車(250CC以上),逕舉,469
105,1,行車速度超速60公里以下,40條,重型機車(250CC以上),攔停,2
105,1,行車速度超速60公里以下,40條,機車,逕舉,10019
105,1,行車速度超速60公里以下,40條,機車,攔停,1
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,汽車,逕舉,37
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,汽車,攔停,0
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,重型機車(250CC以上),逕舉,2
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,重型機車(250CC以上),攔停,0
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,機車,逕舉,1
105,1,行車速度超規定過之最高時速60公里,43條第1項第2款,機車,攔停,0
105,1,行人闖越鐵路平交道,80條,汽車,逕舉,0
105,1,行人闖越鐵路平交道,80條,汽車,攔停,0
105,1,行人闖越鐵路平交道,80條,重型機車(250CC以上),逕舉,0
105,1,行人闖越鐵路平交道,80條,重型機車(250CC以上),攔停,0
105,1,行人闖越鐵路平交道,80條,機車,逕舉,0
105,1,行人闖越鐵路平交道,80條,機車,攔停,0
105,1,行人違規攬客,81條之1,汽車,逕舉,0
105,1,行人違規攬客,81條之1,汽車,攔停,1
105,1,行人違規攬客,81條之1,重型機車(250CC以上),逕舉,0
105,1,行人違規攬客,81條之1,重型機車(250CC以上),攔停,0
105,1,行人違規攬客,81條之1,機車,逕舉,0
105,1,行人違規攬客,81條之1,機車,攔停,0
105,1,行人通行違規,78條,汽車,逕舉,0
105,1,行人通行違規,78條,汽車,攔停,4
105,1,行人通行違規,78條,重型機車(250CC以上),逕舉,0
105,1,行人通行違規,78條,重型機車(250CC以上),攔停,0
105,1,行人通行違規,78條,機車,逕舉,0
105,1,行人通行違規,78條,機車,攔停,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,汽車,逕舉,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,汽車,攔停,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,重型機車(250CC以上),逕舉,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,重型機車(250CC以上),攔停,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,機車,逕舉,0
105,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,機車,攔停,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,汽車,逕舉,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,汽車,攔停,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,重型機車(250CC以上),逕舉,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,重型機車(250CC以上),攔停,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,機車,逕舉,0
105,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,機車,攔停,0
105,1,在道路上停放待售或承修之車輛,57條,汽車,逕舉,1
105,1,在道路上停放待售或承修之車輛,57條,汽車,攔停,0
105,1,在道路上停放待售或承修之車輛,57條,重型機車(250CC以上),逕舉,0
105,1,在道路上停放待售或承修之車輛,57條,重型機車(250CC以上),攔停,0
105,1,在道路上停放待售或承修之車輛,57條,機車,逕舉,0
105,1,在道路上停放待售或承修之車輛,57條,機車,攔停,0
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,汽車,逕舉,0
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,汽車,攔停,3
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,重型機車(250CC以上),逕舉,0
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,重型機車(250CC以上),攔停,0
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,機車,逕舉,0
105,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,機車,攔停,0
105,1,在多車道轉彎不依規定,48條第1項第4款,汽車,逕舉,140
105,1,在多車道轉彎不依規定,48條第1項第4款,汽車,攔停,17
105,1,在多車道轉彎不依規定,48條第1項第4款,重型機車(250CC以上),逕舉,0
105,1,在多車道轉彎不依規定,48條第1項第4款,重型機車(250CC以上),攔停,0
105,1,在多車道轉彎不依規定,48條第1項第4款,機車,逕舉,1
105,1,在多車道轉彎不依規定,48條第1項第4款,機車,攔停,0
105,1,在多車道不依規定駕車,45條第4款,汽車,逕舉,82
105,1,在多車道不依規定駕車,45條第4款,汽車,攔停,0
105,1,在多車道不依規定駕車,45條第4款,重型機車(250CC以上),逕舉,0
105,1,在多車道不依規定駕車,45條第4款,重型機車(250CC以上),攔停,0
105,1,在多車道不依規定駕車,45條第4款,機車,逕舉,1
105,1,在多車道不依規定駕車,45條第4款,機車,攔停,3
105,1,各項異動不依規定申報登記,16條第1項第1款,汽車,逕舉,0
105,1,各項異動不依規定申報登記,16條第1項第1款,汽車,攔停,0
105,1,各項異動不依規定申報登記,16條第1項第1款,重型機車(250CC以上),逕舉,0
105,1,各項異動不依規定申報登記,16條第1項第1款,重型機車(250CC以上),攔停,0
105,1,各項異動不依規定申報登記,16條第1項第1款,機車,逕舉,0
105,1,各項異動不依規定申報登記,16條第1項第1款,機車,攔停,5
105,1,未繫安全帶(高速公路),31條第2項,汽車,逕舉,0
105,1,未繫安全帶(高速公路),31條第2項,汽車,攔停,0
105,1,未繫安全帶(高速公路),31條第2項,重型機車(250CC以上),逕舉,0
105,1,未繫安全帶(高速公路),31條第2項,重型機車(250CC以上),攔停,0
105,1,未繫安全帶(高速公路),31條第2項,機車,逕舉,0
105,1,未繫安全帶(高速公路),31條第2項,機車,攔停,0
105,1,未繫安全帶,31條第1項,汽車,逕舉,0
105,1,未繫安全帶,31條第1項,汽車,攔停,7
105,1,未繫安全帶,31條第1項,重型機車(250CC以上),逕舉,0
105,1,未繫安全帶,31條第1項,重型機車(250CC以上),攔停,0
105,1,未繫安全帶,31條第1項,機車,逕舉,0
105,1,未繫安全帶,31條第1項,機車,攔停,0
105,1,未戴安全帽,31條第6項,汽車,逕舉,0
105,1,未戴安全帽,31條第6項,汽車,攔停,0
105,1,未戴安全帽,31條第6項,重型機車(250CC以上),逕舉,0
105,1,未戴安全帽,31條第6項,重型機車(250CC以上),攔停,0
105,1,未戴安全帽,31條第6項,機車,逕舉,99
105,1,未戴安全帽,31條第6項,機車,攔停,45
105,1,未辦理執業登記,36條第1項,汽車,逕舉,0
105,1,未辦理執業登記,36條第1項,汽車,攔停,4
105,1,未辦理執業登記,36條第1項,重型機車(250CC以上),逕舉,0
105,1,未辦理執業登記,36條第1項,重型機車(250CC以上),攔停,0
105,1,未辦理執業登記,36條第1項,機車,逕舉,0
105,1,未辦理執業登記,36條第1項,機車,攔停,0
105,1,未領有駕照駕車,21條第1項第1款,汽車,逕舉,0
105,1,未領有駕照駕車,21條第1項第1款,汽車,攔停,134
105,1,未領有駕照駕車,21條第1項第1款,重型機車(250CC以上),逕舉,0
105,1,未領有駕照駕車,21條第1項第1款,重型機車(250CC以上),攔停,0
105,1,未領有駕照駕車,21條第1項第1款,機車,逕舉,0
105,1,未領有駕照駕車,21條第1項第1款,機車,攔停,524
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,汽車,逕舉,0
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,汽車,攔停,128
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,重型機車(250CC以上),逕舉,0
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,重型機車(250CC以上),攔停,0
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,機車,逕舉,0
105,1,未領用或未懸掛牌照等,12條第1項第1.3.4.5.6.7.8款,機車,攔停,15
105,1,未領用有效牌照、懸掛他車或未懸掛號牌停車,12條第4項,汽車,逕舉,11
105,1,未領用有效牌照、懸掛他車或未懸掛號牌停車,12條第4項,汽車,攔停,5
